latecalc   F	 266095	     29	  354.2	  32722	-3.2806	  8.6351e-03  6.7701e+01  1.8991e+01  2.8394e+00  5.3882e+01  4.8706e+01  1.6737e+00  3.8134e-01 -9.3257e+01  6.5200e+02  1.2253e+00  3.4591e-05  4.0511e+06  4.0512e+06
latemacu   F	 192274	     16	  367.6	  35884	-3.3086	  6.8975e-02  6.8050e+01  2.8126e+01  1.8671e+00  6.5325e+01  6.2548e+01  9.4416e-01  3.8430e-01 -1.2787e+02  6.7115e+02  1.2311e+00  2.4041e-05  2.9310e+06  2.9311e+06
lathdisc   F	 203011	     28	  987.5	 160079	-3.8035	  1.1836e-01  5.5747e+01  3.8017e+01  1.5328e+00 -5.8260e+01  8.8475e+02  9.9444e-01  1.7113e-05  3.5548e+06  3.5548e+06
lathsati   F	  61119	     16	  158.4	  18629	-2.9052	  5.2604e-01  5.4144e+01  3.9643e+01  1.8773e+00 -4.2683e+01  3.4965e+02  1.0364e+00  3.1046e-01 -5.1764e+02  9.4172e+02  3.3885e+00  7.9789e-05  8.1778e+05  8.1788e+05
latichal   F	 170711	     30	 2565.2	 190315	-4.1648	  3.8794e-02  6.6971e+01  4.3336e+01  1.2379e+00 -3.8781e+02  2.2924e+03  1.1889e+00  1.4411e-05  3.2739e+06  3.2740e+06
latrgeom   F	  63815	     16	 1880.5	  92871	-3.9054	  9.1954e-02  5.9396e+01  2.8048e+01  1.7529e+00 -1.8421e+02  9.9659e+02  9.7965e-01  4.2128e-01 -1.4419e+03  3.5797e+03  2.6606e+00  3.8780e-05  1.1493e+06  1.1494e+06
latrhesp   F	  53337	     23	 1438.7	  18882	-3.7416	  2.5144e-01 -1.2566e+01  1.0920e+02  1.6989e+00 -5.9003e+02  1.1959e+03  3.6201e+00  2.0680e-01 -1.2776e+03  3.5412e+03  2.6969e+00  9.6811e-05  9.1885e+05  9.1894e+05
lavaangu   F	  40496	     16	  134.5	   3248	-2.7260	  4.9285e-01  2.7726e+01  5.5876e+01  3.8040e+00 -2.0547e+02  4.8348e+02  2.3468e+00  1.5312e-04  5.0843e+05  5.0849e+05
lecyspec   F	  24503	     24	   63.2	   1054	-1.9808	  7.1426e-01  1.7277e+01  3.9965e+01  5.9757e+00 -6.1915e+00  9.4637e+01  1.6705e+00  2.6157e-04  2.2358e+05  2.2364e+05
ledntuma   F	  18736	     27	  351.4	   6136	-3.1217	  2.6310e-01  3.1865e+01  5.6360e+01  4.0795e+00 -3.0346e+02  4.7188e+02  5.7747e+00  2.2991e-01 -3.0531e+02  9.6519e+02  2.4309e+00  1.5718e-04  2.6935e+05  2.6943e+05
leerperr   F	 132358	     23	  192.8	   7099	-2.9631	  3.3633e-01 -5.0175e+01  1.3894e+02  9.6495e+00 -8.8563e+01  2.7794e+02  1.8273e+00  4.3195e-01  2.0321e+01  6.3893e+02  1.6982e+00  5.9405e-05  1.8074e+06  1.8075e+06
leguglyc   F	 103041	     23	  838.5	 135931	-3.7441	  4.9451e-02  4.5461e+01  3.7560e+01  3.5659e+00 -4.9690e+01  6.8250e+02  9.9064e-01  3.0217e-05  1.7778e+06  1.7779e+06
leiolact   F	  78189	     23	   59.4	    467	-1.7096	  8.9407e-01  2.5302e+01  3.0419e+01  5.0119e+00 -3.4309e+01  1.2645e+02  2.2005e+00  3.1538e-04  6.1563e+05  6.1570e+05
leiospec   F	  82137	     23	   59.4	    436	-1.7062	  8.8884e-01  2.4297e+01  3.1463e+01  5.2418e+00 -3.7816e+01  1.2532e+02  2.3150e+00  3.3225e-04  6.4582e+05  6.4589e+05
leisaeth   F	      8	     56	  751.0	   2233	-4.0312	  6.9475e-01 -6.2594e+02  1.2561e+03  9.2251e+00  5.5856e+01  5.2822e+02  1.4160e-01  1.1991e-01  1.3726e+02  1.3782e+02
leisarab   F	      4	    477	  878.0	   1117	 0.0000	  1.0000e+00  4.7690e+02  1.1898e+03  1.3790e-01  2.2393e-01  6.8432e+01  6.6591e+01
leisbraz   F	      3	    878	 2886.5	     70	-3.6412	  1.0000e+00 -4.1510e+02  1.6998e+03  2.3931e+00  3.3297e-01  5.6757e+01  5.4053e+01
leisdono   F	      2	    103	 4572.0	     46	-4.3276	  1.0000e+00  1.0287e+02  1.4835e+02  2.7493e-01  4.9286e-01  3.6535e+01  3.2615e+01
leisenri   F	     72	     29	  456.0	    inf	-3.3632	  5.6520e-01  2.7299e+01  1.9176e+01  6.0587e-01 -6.9236e+02  2.1043e+03  1.6149e+00  1.3524e-02  1.1250e+03  1.1409e+03
leisgerb   F	      5	    175	  743.5	     23	-3.1110	  1.0000e+00 -3.5991e+03  4.0577e+03  1.5518e+01  1.9913e-01  7.7187e+01  7.6015e+01
leisinfa   F	     41	     38	  126.5	  86647	-3.0555	  6.3120e-01 -6.3927e+02  7.1366e+02  3.0000e+01  9.3063e+01  1.0382e+03  9.7076e-01  2.4603e-02  5.9499e+02  6.0699e+02
leismajo   F	     42	     93	  789.0	 159085	-3.7457	  2.0299e-01 -5.8235e+01  1.9863e+02  4.7786e+00  1.4274e+02  7.6414e+02  9.4955e-01  2.5072e-02  7.2623e+02  7.3840e+02
leismart   F	      2	     23	  269.0	    inf	-4.0768	  1.0000e+00  2.2900e+01  2.2657e+01  1.8937e-01  3.7467e-01  2.4771e+01  2.0850e+01
leismexi   F	      3	    267	 8731.0	 563797	-4.1254	  1.0000e+00 -4.1510e+02  1.6998e+03  9.1230e-01  3.3314e-01  6.2856e+01  6.0152e+01
leisorie   F	    134	     28	   48.0	    inf	-1.8583	  3.8411e-01 -3.8048e+01  6.9801e+01  1.1604e+01  7.1900e+01  9.9991e-02  9.3537e+00  3.3850e-01 -7.3905e+02  1.4359e+03  1.5316e+00  1.4243e+00  1.0673e+03  1.0992e+03
leispana   F	     14	     30	  845.0	 501584	-3.3647	  2.1441e-01 -4.5079e+00  3.6611e+01  1.3071e+01  1.7260e+02  2.8588e+02  6.7658e-01  6.7753e-02  2.2900e+02  2.3348e+02
leisspec   F	      6	    709	  973.0	    118	-3.2491	  1.0000e+00 -6.0576e+02  1.4877e+03  4.6014e+00  1.6577e-01  9.8322e+01  9.7698e+01
leistare   F	      1	   1254	  627.0	      6	 0.0000	  1.0000e+00 -2.9487e+02  1.5506e+03  3.0000e+01  9.9288e-01  9.8103e+01  9.2103e+01
leistrop   F	      6	    392	  747.0	     25	-2.9268	  1.0000e+00 -3.5271e+03  4.1298e+03  2.4237e+01  1.6527e-01  1.6310e+02  1.6247e+02
leistura   F	      8	     42	  607.0	   3257	-2.9825	  2.5727e-01 -1.5662e+01  6.0888e+01  1.1527e+01 -6.2769e+02  1.1146e+03  4.0025e+00  1.2088e-01  1.2774e+02  1.2830e+02
lemucatt   F	 214141	     30	 1390.6	 150199	-3.9323	  8.4851e-02  5.3399e+01  3.9435e+01  2.0055e+00 -2.5129e+01  4.1208e+02  1.1549e+00  3.2154e-01 -2.5898e+02  2.0972e+03  1.1341e+00  1.4560e-05  3.8767e+06  3.8768e+06
lentedod   F	  72850	     33	   57.0	   1042	-1.6967	  8.1951e-01 -8.6794e+01  1.4065e+02  3.0000e+01  2.0212e+01  5.7679e+01  1.2428e+00  4.8366e-04  5.6910e+05  5.6917e+05
lentfluv   F	  31460	     23	   55.4	    847	-1.9083	  6.6097e-01  3.2139e+01  1.8251e+01  4.1483e+00 -3.1055e+00  7.9957e+01  1.7809e+00  3.7466e-04  2.7650e+05  2.7656e+05
lenttigr   F	  85902	     23	   58.7	    807	-1.7240	  8.8299e-01  2.1802e+01  3.3365e+01  5.8092e+00 -1.3621e+01  1.1018e+02  1.5596e+00  2.2390e-04  6.8162e+05  6.8168e+05
lentvulp   F	  77626	     23	   56.8	    349	-1.6042	  8.8619e-01  8.7505e+00  4.4994e+01  9.1733e+00 -2.3553e+01  9.8064e+01  2.3245e+00  3.7315e-04  5.7312e+05  5.7318e+05
leopgeof   F	 246550	     24	 1591.9	 243358	-4.0323	  7.7028e-02  5.2181e+01  4.2287e+01  2.1184e+00 -3.2451e+01  5.3809e+02  1.0439e+00  4.1934e-01 -3.8596e+02  2.8604e+03  1.0710e+00  1.1947e-05  4.5783e+06  4.5784e+06
lepaanat   F	  49735	     16	 1026.6	 682990	-3.9195	  1.1452e-10 -3.0753e+02  6.4722e+02  1.1209e+02  1.3406e+02  5.3048e+02  7.7388e-01  5.5183e-01 -6.2509e+01  6.3841e+02  7.2515e-01  4.8593e-05  8.9783e+05  8.9792e+05
lepesalm   F	  61817	     29	   88.6	 153149	-3.0187	  4.8169e-01 -1.3826e+02  1.9835e+02  2.6592e+01  1.5239e+01  1.8494e+02  8.4964e-01  2.9705e-01 -3.3916e+02  2.7571e+03  9.9511e-01  5.4872e-05  8.5819e+05  8.5829e+05
lepicoro   F	 182493	     17	  993.5	 141191	-3.7986	  9.8332e-02  5.3882e+01  3.9773e+01  1.7063e+00 -7.3349e+01  8.7548e+02  1.0213e+00  1.7588e-05  3.1913e+06  3.1914e+06
lepikemp   F	 235541	     30	 1806.9	 410700	-4.1047	  4.6229e-02  6.6630e+01  3.7382e+01  1.0997e+00 -9.0828e+01  1.3692e+03  9.2020e-01  1.2702e-05  4.4466e+06  4.4467e+06
lepinuda   F	  94065	     23	   55.0	    279	-1.5101	  9.0876e-01 -4.7463e+01  9.9932e+01  2.2461e+01 -1.0742e+01  7.5651e+01  2.1410e+00  2.8266e-04  6.5510e+05  6.5516e+05
lepiocul   F	 200142	     22	  867.6	 101238	-3.7225	  4.6728e-02  4.4177e+01  5.2034e+01  3.0791e+00 -3.3935e+01  6.9537e+02  1.0535e+00  1.7017e-05  3.4313e+06  3.4314e+06
lepiosse   F	 114751	     16	  811.7	  63246	-3.6657	  3.2340e-02  4.2968e+01  5.1196e+01  3.9223e+00 -9.2469e+01  7.0636e+02  1.1705e+00  2.7737e-05  1.9388e+06  1.9388e+06
lepipalu   F	  32071	     23	   60.4	    694	-1.9844	  6.7624e-01  3.4351e+01  1.9421e+01  3.0746e+00 -1.9237e+01  1.0165e+02  2.1387e+00  2.9619e-04  2.9310e+05  2.9315e+05
lepivent   F	  32186	     25	  195.4	  25080	-3.1312	  3.7620e-01  2.1038e+01  5.8804e+01  3.4352e+00 -3.3396e+01  2.8031e+02  1.1803e+00  4.7461e-01 -8.2069e+02  2.5663e+03  1.7396e+00  5.0560e-04  4.6385e+05  4.6395e+05
lepomacr   F	  85259	     16	  394.2	  25398	-3.3236	  2.3338e-01  4.0505e+01  5.4418e+01  3.2711e+00  1.0067e+01  1.6483e+02  2.1150e+00  2.0623e-01 -2.2053e+02  9.3129e+02  1.4228e+00  4.3409e-05  1.3038e+06  1.3039e+06
leptboul   F	  87269	     18	  266.0	 156718	-3.3618	  3.7984e-01  3.5260e+01  4.5631e+01  2.3143e+00 -5.7600e+02  7.8197e+02  7.4805e+00  2.1552e-01 -2.3120e+01  1.3059e+03  9.1638e-01  5.0387e-05  1.3503e+06  1.3504e+06
leptclav   F	  34658	     18	  134.9	  20860	-2.8143	  5.6483e-01  3.9772e+01  4.6350e+01  2.1490e+00 -2.0571e+01  2.8417e+02  1.2509e+00  4.1268e-01  7.7519e+02  1.9781e+03  8.2460e-01  1.6209e-04  4.4903e+05  4.4912e+05
leptdec1   F	  85649	     16	 1744.4	 228335	-3.8906	  1.3769e-01 -3.3463e+00  5.8076e+01  1.3858e+01  3.1704e+01  1.1199e+02  7.8228e-01  2.5549e-01 -5.3627e+02  3.1804e+03  1.1544e+00  4.2385e-05  1.5348e+06  1.5349e+06
leptdece   F	  68714	     18	 1209.1	  97839	-3.7412	  1.2071e-01 -8.1519e+00  6.2301e+01  1.6274e+01  9.1001e+00  1.2100e+02  8.3466e-01  3.6085e-01 -6.1574e+02  3.1053e+03  1.4326e+00  4.1390e-05  1.1802e+06  1.1803e+06
leptdisc   F	 114959	     30	  962.5	  42021	-3.6774	  9.4002e-02  6.3168e+01  4.1435e+01  1.1298e+00 -1.8651e+02  9.7079e+02  1.3797e+00  2.7746e-05  1.9463e+06  1.9464e+06
lepthete   F	  62713	     16	  456.8	 471719	-3.6798	  2.7485e-01  4.0368e+01  4.9862e+01  1.9443e+00 -2.5634e+03  2.7873e+03  2.2563e+01  2.5972e-01  1.0492e+02  1.8432e+03  8.1667e-01  4.2976e-05  1.0630e+06  1.0631e+06
leptmacu   F	  22448	     40	   63.7	    661	-2.1347	  4.1931e-02  3.9492e+01  2.4523e+00  7.7004e-01  3.9374e+01  1.4188e+01  1.7176e+00  6.8709e-01 -1.2684e+02  2.6097e+02  3.9658e+00  6.3344e-04  2.2062e+05  2.2071e+05
leptpyrr   F	      3	     53	 1779.5	     43	-4.8166	  1.0000e+00  5.2841e+01  1.0849e+02  1.8262e-01  2.9402e-01  4.9850e+01  4.7146e+01
leptseym   F	      1	    665	  332.5	      3	 0.0000	  1.0000e+00  6.6490e+02  1.0530e-01  2.5477e+01  8.5015e+01 -2.9091e+00 -8.9091e+00
leptsina   F	  93634	     21	 1303.3	  93530	-3.8503	  8.3120e-02  5.8441e+01  2.4904e+01  1.4100e+00 -1.8642e+02  1.2182e+03  1.1994e+00  3.2263e-05  1.6615e+06  1.6616e+06
leptspec   F	  47246	     23	   58.2	    641	-1.9965	  5.8193e-01  3.4346e+01  1.6627e+01  3.1893e+00 -1.1845e+01  8.6887e+01  2.1929e+00  2.6235e-04  4.3426e+05  4.3432e+05
leptspma   F	      6	    709	  973.0	    118	-3.2491	  1.0000e+00 -6.0576e+02  1.4877e+03  4.6014e+00  1.6577e-01  9.8322e+01  9.7698e+01
leptwedd   F	 188073	     31	 1297.7	 194948	-3.9289	  8.6942e-02  5.5997e+01  3.6970e+01  1.9455e+00 -1.6522e+01  4.2344e+02  1.0832e+00  3.5882e-01 -1.8951e+02  1.9828e+03  1.0464e+00  1.5283e-05  3.4013e+06  3.4015e+06
lepueuro   F	 206435	     29	 1489.7	 235874	-3.9782	  7.6622e-02  2.2082e+01  6.4395e+01  5.4108e+00  5.9358e+00  2.7480e+02  1.1239e+00  2.7129e-01 -2.5769e+02  2.1276e+03  1.0394e+00  1.4199e-05  3.7829e+06  3.7830e+06
leputimi   F	  78071	     17	 1150.9	 152580	-3.8519	  1.0013e-01  3.1133e+01  5.5400e+01  4.3622e+00  3.0793e+01  2.4898e+02  1.0146e+00  3.1794e-01 -2.5117e+02  1.9189e+03  1.1084e+00  2.9383e-05  1.3845e+06  1.3846e+06
lethcamt   F	  67810	     16	  986.8	 104272	-3.7177	  3.2617e-02 -5.0796e+02  6.2474e+02  3.0000e+01 -1.9491e+02  9.4481e+02  1.3153e+00  4.1339e-05  1.1628e+06  1.1629e+06
lethcolu   F	  23846	     16	   58.7	   1218	-1.9613	  7.2260e-01  3.0181e+01  2.2745e+01  4.1296e+00 -3.0109e+00  1.0421e+02  1.6282e+00  4.1620e-04  2.1553e+05  2.1559e+05
lethindi   F	  59507	     28	  390.2	  33130	-3.2951	  1.6991e-01  5.9797e+01  2.9885e+01  1.7532e+00 -4.1306e+00  3.5584e+02  1.1269e+00  6.1771e-05  9.0462e+05  9.0468e+05
lethlupi   F	  22716	     16	   59.0	    862	-2.0287	  6.5995e-01  2.6545e+01  2.6247e+01  4.9217e+00 -1.4028e+02  2.3171e+02  4.1273e+00  3.1188e-01 -2.3557e+02  6.9777e+02  3.9931e+00  4.2117e-04  2.1227e+05  2.1236e+05
lethreis   F	 197330	     18	 1118.3	  60597	-3.7675	  3.2250e-02 -1.8634e+02  3.0877e+02  1.1638e+01 -1.5994e+02  1.0107e+03  1.2848e+00  1.8503e-05  3.4250e+06  3.4251e+06
leuc_nus   F	   6000	     21	   53.8	    988	-1.4916	  8.0765e-01 -8.8273e+00  6.0035e+01  1.5371e+01  3.2236e+01  2.2682e+01  2.0345e+00  1.8041e-01 -9.0691e+00  3.5693e+02  6.1854e-01  7.9874e-04  4.1250e+04  4.1323e+04
leucatri   F	  27653	     20	  834.0	  20578	-3.5523	  1.1876e-01  6.4107e+01  4.4200e+01  1.0274e+00 -2.4095e+02  9.5377e+02  1.6909e+00  7.9990e-05  4.5225e+05  4.5231e+05
leuccoff   F	   6587	     16	  607.2	  61081	-3.4242	  7.3730e-01 -7.5066e+00  4.9565e+02  1.8168e+00 -2.0741e+01  3.6371e+02  7.7595e-01  2.5228e-04  1.0385e+05  1.0389e+05
leuccrea   F	  61171	     23	   66.9	    397	-1.8842	  7.6763e-01  2.8585e+01  3.3079e+01  4.9796e+00 -1.0098e+02  2.0107e+02  4.2180e+00  5.0482e-04  5.3157e+05  5.3163e+05
leucerin   F	 196923	     25	 2319.9	 160189	-4.1106	  5.2948e-02  6.6927e+01  3.6202e+01  1.1389e+00 -3.7661e+02  2.1308e+03  1.2128e+00  1.3493e-05  3.7283e+06  3.7284e+06
leucgong   F	  24627	     33	   54.4	    696	-1.6313	  8.2118e-01 -2.1126e+01  7.2652e+01  1.7237e+01  2.1731e+01  4.0348e+01  1.4982e+00  1.5652e-01  2.8951e+01  3.0375e+02  2.5975e+00  4.8869e-04  1.8477e+05  1.8486e+05
leucmoll   F	  89588	     23	   56.3	    359	-1.6067	  8.8283e-01  9.3217e+00  4.4025e+01  9.0716e+00 -2.3770e+01  9.7545e+01  2.2925e+00  3.6192e-04  6.6267e+05  6.6274e+05
leucocel   F	  58375	     16	 2029.0	  93040	-4.0124	  5.9503e-02  6.7784e+01  3.1514e+01  1.2040e+00 -5.0344e+02  2.0734e+03  1.3743e+00  3.5450e-05  1.0800e+06  1.0801e+06
leucorbo   F	 142401	     16	  636.2	 464174	-3.6334	  1.0925e-01  1.1782e+01  1.9600e+01  1.1361e+00 -6.2831e+00  4.0428e+02  6.8820e-01  6.4041e-01 -5.3985e+02  1.1513e+03  3.7442e+00  6.0591e-05  2.3850e+06  2.3851e+06
leucspec   F	   1327	     25	   56.1	    883	-1.6478	  8.6219e-01 -8.6685e+01  1.3998e+02  3.0000e+01  5.8438e+00  7.7690e+01  1.3606e+00  2.8973e-03  9.9220e+03  9.9583e+03
leurtenu   F	 234627	     20	  364.4	  43671	-3.3438	  1.6339e-01 -2.4028e+02  3.2633e+02  3.0000e+01  4.7526e+01  9.8917e+01  1.1736e+00  3.7245e-01 -2.0636e+02  1.1065e+03  1.2462e+00  2.0912e-05  3.6131e+06  3.6132e+06
levitexa   F	 147598	     16	   71.4	   3878	-2.3541	  3.5602e-01 -3.8207e+01  7.9315e+01  3.0000e+01  1.7174e+01  7.1498e+01  1.2287e+00  5.9258e-01 -6.1749e+01  2.7495e+02  1.6643e+00  2.9487e-04  1.5987e+06  1.5988e+06
lichcory   F	  48081	     41	   62.3	    307	-1.6438	  8.7675e-01 -5.9682e+01  1.1847e+02  2.0112e+01  7.0172e+00  7.1022e+01  2.2108e+00  5.3730e-04  3.6333e+05  3.6340e+05
lichhyal   F	  51741	     23	   60.1	    319	-1.6286	  9.0205e-01 -2.4011e-01  5.7135e+01  1.0234e+01 -4.0136e+01  1.2393e+02  2.7686e+00  4.9909e-04  3.8790e+05  3.8796e+05
lichorna   F	  51679	     37	   63.1	    297	-1.6382	  8.8367e-01 -1.1807e+02  1.7765e+02  2.8416e+01  2.1923e+01  5.2150e+01  1.8786e+00  3.9015e-04  3.8981e+05  3.8987e+05
lichramo   F	  47909	     23	   58.2	    425	-1.5799	  9.1656e-01 -1.4193e+01  6.8872e+01  1.3598e+01 -2.6036e+01  1.0739e+02  2.1405e+00  8.2164e-02  4.1475e+02  2.1203e+03  1.3514e+00  1.7871e-03  3.3589e+05  3.3599e+05
ligiexot   F	   1686	     16	  173.2	   3103	-2.8856	  1.2301e-01  1.0058e+01  2.0959e+01  1.1543e+00  1.4260e+00  1.0733e+02  2.1030e+00  5.3617e-01 -2.7521e+02  6.3935e+02  2.6428e+00  8.6056e-04  2.2414e+04  2.2474e+04
liguinte   F	  61212	     16	 1143.9	  44037	-3.5983	  1.7185e-01 -9.7246e+01  1.3192e+02  3.0000e+01  1.4543e+00  1.6662e+02  7.6337e-01  3.0975e-01 -2.5163e+03  4.5999e+03  2.8899e+00  8.4324e-05  1.0140e+06  1.0141e+06
limalima   F	 225937	     24	  353.9	  31121	-3.2666	  6.6423e-02  3.0692e+01  5.7452e+01  7.8155e+00  5.2322e+01  5.4833e+01  1.5648e+00  3.4615e-01 -9.9867e+01  6.8529e+02  1.2478e+00  2.6627e-05  3.3986e+06  3.3987e+06
limndoug   F	   3254	     18	  182.5	   1973	-2.7702	  5.4539e-01  5.8625e+01  3.2594e+01  1.3718e+00 -8.0694e+02  1.1531e+03  5.7158e+00  6.0303e-04  4.1552e+04  4.1595e+04
limnfort   F	    942	     23	 1261.0	 356333	-3.9552	  2.0533e-11 -1.1412e+02  5.7736e+02  7.5925e+01  5.2096e+01  7.5023e+02  9.8064e-01  4.9039e-01 -8.1720e+01  9.8131e+02  8.2866e-01  1.0328e-03  1.7184e+04  1.7238e+04
limnluna   F	  28727	     23	  974.4	  90893	-3.7223	  1.3040e-01  5.9485e+01  3.7388e+01  1.5337e+00  1.5831e+01  5.6354e+01  8.4336e-01  1.1892e-01 -1.5040e+02  1.1041e+03  1.1460e+00  7.5699e-05  4.9277e+05  4.9286e+05
limobico   F	  38371	     16	  152.2	  31048	-2.8825	  5.2819e-01  5.1941e+01  4.8169e+01  1.9995e+00 -6.0930e+01  3.4148e+02  1.1845e+00  9.6575e-05  5.0977e+05  5.0983e+05
limtsmit   F	  10171	     19	   55.7	    349	-1.6319	  8.7388e-01  1.9647e-01  5.2443e+01  1.0406e+01 -3.9811e+01  1.1326e+02  2.6014e+00  7.5906e-04  7.6405e+04  7.6455e+04
limupoly   F	 184614	     25	 2088.0	  79994	-4.0356	  4.3524e-01 -1.5875e+02  7.7605e+02  1.3793e+00 -8.3735e+02  3.4882e+03  1.5526e+00  1.5302e-05  3.4306e+06  3.4307e+06
linavulg   F	  88813	     16	  188.2	  45989	-2.9492	  4.8603e-01  4.7847e+01  4.5941e+01  2.0976e+00  1.3527e+01  1.1669e+02  4.5792e-01  7.9693e-02 -5.3569e+02  9.5365e+02  3.4793e+00  7.2840e-05  1.2068e+06  1.2069e+06
lindingo   F	  51180	     23	   54.2	    808	-1.9896	  5.5336e-01  1.5003e+01  2.7649e+01  1.4010e+00  3.5626e+01  1.6605e+01  3.0082e+00  3.2711e-04  4.6876e+05  4.6882e+05
lindpenn   F	  11180	     23	   66.4	   4283	-2.3747	  1.0000e+00  1.5889e+01  3.0670e+01  1.0730e+00  2.4190e-03  1.2170e+05  1.2172e+05
lindthal   F	  19474	     23	   84.8	   1178	-2.2917	  6.5438e-01  1.5633e+01  5.5067e+01  3.5466e+00 -4.5429e+01  1.5248e+02  2.0321e+00  3.1867e-04  2.0554e+05  2.0559e+05
linehumi   F	  83050	     30	  211.2	  82319	-3.1568	  2.4556e-01 -2.2578e+02  3.0312e+02  2.8121e+01  2.6677e+01  1.8888e+02  9.2345e-01  7.0890e-01 -6.4107e+03  1.6968e+04  1.7593e+00  5.0829e-05  1.2073e+06  1.2074e+06
linelong   F	 164607	     30	  381.5	  48924	-3.3258	  7.6361e-01 -2.5139e+02  5.1495e+02  3.9922e+00  5.0106e+01  1.7064e+03  1.1462e+00  3.0030e-05  2.5196e+06  2.5197e+06
linerhiz   F	  27940	     24	   74.2	    777	-2.1949	  6.2455e-01  3.2181e+01  2.8036e+01  2.4324e+00 -3.7013e+01  1.3341e+02  2.4093e+00  2.8404e-04  2.8235e+05  2.8241e+05
linganat   F	 289413	     16	  394.4	  18607	-3.2310	  7.3587e-01 -3.7900e+02  6.6089e+02  5.4761e+00 -4.6551e+02  1.6239e+03  1.6065e+00  1.9313e-05  4.3074e+06  4.3075e+06
linuusit   F	 173315	     16	  110.9	   2835	-2.5437	  5.5123e-01 -2.5442e+01  1.1298e+02  9.0519e+00 -8.9172e+01  3.0686e+02  1.9923e+00  9.8239e-05  2.0294e+06  2.0295e+06
linytria   F	  63100	     16	 1456.4	  58495	-3.8478	  1.0935e-01  6.8788e+01  3.2109e+01  9.0392e-01 -4.1855e+02  1.6221e+03  1.4488e+00  3.8666e-05  1.1188e+06  1.1189e+06
lioljapo   F	 156656	     28	  803.8	  36112	-3.5735	  1.1160e-04  1.0490e+02  9.9782e-02  4.6209e+00 -6.0415e+01  6.6302e+02  1.3242e+00  3.0307e-05  2.5692e+06  2.5693e+06
liophaem   F	  23989	     16	 1488.9	  96310	-3.7302	  1.4499e-01 -1.5436e+01  7.0875e+01  1.5532e+01 -4.9734e+00  2.1118e+02  8.5294e-01  3.2824e-01  2.4967e+02  1.9523e+03  1.3065e+00  8.8699e-05  4.1216e+05  4.1225e+05
lipoarxi   F	  11828	     18	   49.0	    313	-1.4001	  9.2379e-01 -5.6069e+01  1.0279e+02  3.0000e+01 -2.0469e+01  8.6758e+01  1.9987e+00  1.7747e-03  7.5832e+04  7.5884e+04
lipobost   F	  34446	     16	  107.7	  90263	-2.9143	  5.0194e-01  2.9865e+01  4.0482e+01  4.2000e+00 -9.3303e+00  3.7892e+02  8.3976e-01  1.1490e-04  4.6268e+05  4.6274e+05
lipochic   F	  14125	     16	   55.9	    322	-1.6527	  8.5351e-01  4.9571e+00  4.7844e+01  9.5381e+00 -5.3806e+01  1.2388e+02  3.0314e+00  6.9253e-04  1.0743e+05  1.0749e+05
lipodoor   F	  15473	     16	   55.6	    362	-1.6860	  8.2449e-01  1.4761e+01  3.7878e+01  7.6298e+00 -2.9651e+01  8.9052e+01  2.3925e+00  6.9015e-04  1.2005e+05  1.2011e+05
lipojapo   F	  10474	     17	   63.5	    426	-1.8425	  9.0093e-01  3.1344e+00  5.5291e+01  5.8713e+00 -3.7158e+01  1.1460e+02  2.1192e+00  6.8993e-04  8.8916e+04  8.8966e+04
lipoolig   F	   9265	     19	   54.9	    486	-1.7446	  8.5465e-01  8.6844e+00  4.2422e+01  7.1937e+00 -4.4847e+01  1.2971e+02  2.3788e+00  5.1558e-04  7.4439e+04  7.4489e+04
lipostar   F	  17290	     23	   56.3	    448	-1.7114	  8.3700e-01  1.8806e+01  3.4062e+01  6.5148e+00 -2.6792e+01  1.0330e+02  2.2752e+00  5.9949e-04  1.3626e+05  1.3632e+05
lipotetr   F	  16286	     17	   55.7	    406	-1.6979	  8.1205e-01  1.1937e+01  4.0879e+01  8.3434e+00 -2.0148e+01  7.7798e+01  2.1249e+00  5.4107e-04  1.2723e+05  1.2729e+05
lipovexi   F	 166091	     27	 1370.9	 173976	-3.9321	  7.7426e-02  5.2564e+01  3.9491e+01  2.3221e+00 -3.9391e+01  3.5535e+02  1.2817e+00  2.7678e-01 -1.5778e+02  1.8517e+03  1.0734e+00  1.7028e-05  3.0066e+06  3.0067e+06
liquform   F	  84817	     16	  364.9	  42613	-3.3047	  3.5611e-01  4.1725e+01  5.6388e+01  2.5935e+00  6.9900e+01  4.1480e+01  2.0065e-01  5.2468e-04 -1.2225e+02  6.7357e+02  1.1751e+00  4.3552e-05  1.2904e+06  1.2905e+06
liqustyr   F	  71355	     16	  378.6	  23247	-3.2766	  3.3072e-01  3.2900e+01  6.3419e+01  3.1604e+00  1.6663e+00  1.7134e+02  2.0240e+00  1.1021e-01 -2.2093e+02  9.4021e+02  1.4650e+00  4.5069e-05  1.0769e+06  1.0770e+06
lirichin   F	  72491	     16	  687.4	  81561	-3.6413	  3.0032e-01  4.3921e+01  5.2596e+01  2.4874e+00 -1.5052e+02  9.4197e+02  1.0768e+00  6.0752e-01 -2.0101e+04  2.7969e+04  5.8547e+00  3.3277e-05  1.2161e+06  1.2162e+06
listbona   F	  34386	     16	 1468.6	  67931	-3.8412	  2.4400e-01 -5.6514e+01  1.3893e+02  2.9709e+00 -2.5594e+02  1.2032e+03  1.3702e+00  4.0998e-01 -9.2559e+01  2.7857e+03  1.4469e+00  1.1413e-04  6.0789e+05  6.0799e+05
